© 2000-2024 QIAGEN. All rights reserved.

ID	Symbol	Source	miRNA Confidence	Symbol	Pathway	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	miRecords	Experimentally Observed	MMP9	ABRA Signaling Pathway,Activation of Matrix Metalloproteinases,Agranulocyte Adhesion and Diapedesis,Airway Inflammation in Asthma,Airway Pathology in Chronic Obstructive Pulmonary Disease,Assembly of collagen fibrils and other multimeric structures,Atherosclerosis Signaling,Axonal Guidance Signaling,Bladder Cancer Signaling,Breast Cancer Regulation by Stathmin1,Chaperone Mediated Autophagy Signaling Pathway,Chronic Myeloid Leukemia Signaling,Collagen degradation,Colorectal Cancer Metastasis Signaling,Degradation of the extracellular matrix,EPH-Ephrin signaling,Estrogen Receptor Signaling,Extra-nuclear estrogen signaling,FAK Signaling,Glioma Invasiveness Signaling,Glucocorticoid Receptor Signaling,Granulocyte Adhesion and Diapedesis,Hematoma Resolution Signaling Pathway,Hepatic Fibrosis / Hepatic Stellate Cell Activation,HEY1 Signaling Pathway,HIF1α Signaling,HOTAIR Regulatory Pathway,ID1 Signaling Pathway,IL-17 Signaling,IL-33 Signaling Pathway,IL-8 Signaling,ILK Signaling,Inhibition of Angiogenesis by TSP1,Inhibition of Matrix Metalloproteases,Interleukin-4 and Interleukin-13 signaling,Leukocyte Extravasation Signaling,LXR/RXR Activation,Molecular Mechanisms of Cancer,Multiple Sclerosis Signaling Pathway,Neuroinflammation Signaling Pathway,Neuroprotective Role of THOP1 in Alzheimer's Disease,Neutrophil degranulation,Neutrophil Extracellular Trap Signaling Pathway,Osteoarthritis Pathway,Ovarian Cancer Signaling,Pancreatic Adenocarcinoma Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,Pulmonary Healing Signaling Pathway,RAR Activation,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Relaxin Signaling,Ribonucleotide Reductase Signaling Pathway,Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway,Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway,Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway,Role of Tissue Factor in Cancer,S100 Family Signaling Pathway,Serotonin Receptor Signaling,Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced),Signaling by SCF-KIT,Tumor Microenvironment Pathway,Wound Healing Signaling Pathway	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	miRecords	Experimentally Observed	SHC1	Actin Cytoskeleton Signaling,Acute Phase Response Signaling,Adrenomedullin signaling pathway,Androgen Signaling,Axonal Guidance Signaling,B Cell Receptor Signaling,Breast Cancer Regulation by Stathmin1,Cell surface interactions at the vascular wall,Cholecystokinin/Gastrin-mediated Signaling,CREB Signaling in Neurons,DAP12 interactions,EGF Signaling,EIF2 Signaling,Endothelin-1 Signaling,Ephrin Receptor Signaling,ERB2-ERBB3 Signaling,ERBB Signaling,ERBB4 Signaling,ERK/MAPK Signaling,Erythropoietin Signaling Pathway,Estrogen Receptor Signaling,Extra-nuclear estrogen signaling,Fc epsilon receptor (FCERI) signaling,FcγRIIB Signaling in B Lymphocytes,FLT3 Signaling in Hematopoietic Progenitor Cells,G Beta Gamma Signaling,G-Protein Coupled Receptor Signaling,GDNF Family Ligand-Receptor Interactions,Glioblastoma Multiforme Signaling,Glioma Signaling,Glucocorticoid Receptor Signaling,GM-CSF Signaling,GPER1 signaling,Gαi Signaling,Huntington's Disease Signaling,ICOS-ICOSL Signaling in T Helper Cells,IGF-1 Signaling,IL-15 Signaling,IL-2 Signaling,IL-3 Signaling,IL-6 Signaling,IL-7 Signaling Pathway,Insulin Receptor Signaling,Integrin Signaling,Integrin signaling,Interleukin-15 signaling,Interleukin-2 family signaling,Interleukin-3, Interleukin-5 and GM-CSF signaling,JAK/STAT Signaling,Melanocyte Development and Pigmentation Signaling,Molecular Mechanisms of Cancer,Neuregulin Signaling,Neurotrophin/TRK Signaling,NGF Signaling,Oncostatin M Signaling,Oxytocin Signaling Pathway,p70S6K Signaling,PAK Signaling,PDGF Signaling,Phospholipase C Signaling,PI3K/AKT Signaling,PPAR Signaling,PPARα/RXRα Activation,Prolactin Signaling,PTEN Signaling,RAF/MAP kinase cascade,Regulation of eIF4 and p70S6K Signaling,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Renin-Angiotensin Signaling,RET signaling,Role of JAK1 and JAK3 in γc Cytokine Signaling,Role of JAK2 in Hormone-like Cytokine Signaling,Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency,Role of NFAT in Cardiac Hypertrophy,Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway,SAPK/JNK Signaling,Signaling by ALK,Signaling by CSF1 (M-CSF) in myeloid cells,Signaling by CSF3 (G-CSF),Signaling by EGFR,Signaling by ERBB2,Signaling by ERBB4,Signaling by Erythropoietin,Signaling by FGFR1,Signaling by FGFR2,Signaling by FGFR3,Signaling by FGFR4,Signaling by Insulin receptor,Signaling by MET,Signaling by NTRK1 (TRKA),Signaling by NTRK2 (TRKB),Signaling by NTRK3 (TRKC),Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Synaptogenesis Signaling Pathway,Systemic Lupus Erythematosus in B Cell Signaling Pathway,Telomerase Signaling,Thrombin Signaling,Thrombopoietin Signaling,Thyroid Cancer Signaling,VEGF Family Ligand-Receptor Interactions,VEGF Signaling,Wound Healing Signaling Pathway,XBP1(S) activates chaperone genes	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	TargetScan Human,miRecords	Experimentally Observed,High (predicted)	SOX4	TCF dependent signaling in response to WNT,WNT/β-catenin Signaling	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	TargetScan Human,miRecords	Experimentally Observed,Moderate (predicted)	SPARC	Binding and Uptake of Ligands by Scavenger Receptors,Extracellular matrix organization,Response to elevated platelet cytosolic Ca2+,Signaling by ERBB4	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	Ingenuity Expert Findings,miRecords	Experimentally Observed	SPDEF	Breast Cancer Regulation by Stathmin1,IL-13 Signaling Pathway	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	TargetScan Mouse,Ingenuity Expert Findings,TargetScan Human	Experimentally Observed,Moderate (predicted)	TGFBR2	Antiproliferative Role of TOB in T Cell Signaling,Cachexia Signaling Pathway,Cardiac Hypertrophy Signaling,Cardiac Hypertrophy Signaling (Enhanced),Cellular Effects of Sildenafil (Viagra),Chronic Myeloid Leukemia Signaling,CLEAR Signaling Pathway,Colorectal Cancer Metastasis Signaling,Coronavirus Pathogenesis Pathway,CREB Signaling in Neurons,Deubiquitination,Epithelial Adherens Junction Signaling,Factors Promoting Cardiogenesis in Vertebrates,FAK Signaling,FAT10 Cancer Signaling Pathway,GADD45 Signaling,Germ Cell-Sertoli Cell Junction Signaling,Glucocorticoid Receptor Signaling,Hepatic Fibrosis / Hepatic Stellate Cell Activation,Hepatic Fibrosis Signaling Pathway,HEY1 Signaling Pathway,Human Embryonic Stem Cell Pluripotency,ID1 Signaling Pathway,Inhibition of Angiogenesis by TSP1,Molecular Mechanisms of Cancer,Neuroinflammation Signaling Pathway,NF-κB Signaling,Osteoarthritis Pathway,p38 MAPK Signaling,Pancreatic Adenocarcinoma Signaling,PPARα/RXRα Activation,Protein Kinase A Signaling,PTEN Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,RAR Activation,Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,ROBO SLIT Signaling Pathway,Role of NFAT in Cardiac Hypertrophy,Role of Tissue Factor in Cancer,Senescence Pathway,Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced),Sertoli Cell-Sertoli Cell Junction Signaling,Signaling by TGF-beta Receptor Complex,SPINK1 Pancreatic Cancer Pathway,STAT3 Pathway,T Cell Exhaustion Signaling Pathway,T Helper Cell Differentiation,TGF-β Signaling,Th1 and Th2 Activation Pathway,Th2 Pathway,Tight Junction Signaling,Transcriptional Regulatory Network in Embryonic Stem Cells,WNT/β-catenin Signaling,Wound Healing Signaling Pathway	
hsa-miR-204-5p	miR-204-5p (and other miRNAs w/seed UCCCUUU)	Ingenuity Expert Findings	Experimentally Observed	TRPS1	 	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	ACTA2	ABRA Signaling Pathway,Actin Cytoskeleton Signaling,Agranulocyte Adhesion and Diapedesis,Agrin Interactions at Neuromuscular Junction,Calcium Signaling,Caveolar-mediated Endocytosis Signaling,Cellular Effects of Sildenafil (Viagra),Clathrin-mediated Endocytosis Signaling,Crosstalk between Dendritic Cells and Natural Killer Cells,Death Receptor Signaling,Dilated Cardiomyopathy Signaling Pathway,EIF2 Signaling,Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes,Gap Junction Signaling,Germ Cell-Sertoli Cell Junction Signaling,Hepatic Fibrosis / Hepatic Stellate Cell Activation,Hepatic Fibrosis Signaling Pathway,IL-17A Signaling in Fibroblasts,ILK Signaling,Integrin Signaling,Leukocyte Extravasation Signaling,Mechanisms of Viral Exit from Host Cells,MSP-RON Signaling in Cancer Cells Pathway,MSP-RON Signaling Pathway,NRF2-mediated Oxidative Stress Response,Nuclear Cytoskeleton Signaling Pathway,Parkinson's Signaling Pathway,Paxillin Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,Regulation of Actin-based Motility by Rho,Remodeling of Epithelial Adherens Junctions,RHOA Signaling,RHOGDI Signaling,Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced),Sertoli Cell-Sertoli Cell Junction Signaling,Signaling by NOTCH4,Signaling by Rho Family GTPases,Smooth Muscle Contraction,TEC Kinase Signaling,Tight Junction Signaling,VEGF Signaling,Virus Entry via Endocytic Pathways,Wound Healing Signaling Pathway	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	APAF1	Amyotrophic Lateral Sclerosis Signaling,Apoptosis Signaling,Aryl Hydrocarbon Receptor Signaling,CD27 Signaling in Lymphocytes,CSDE1 Signaling Pathway,Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells,Death Receptor Signaling,DNA damage-induced 14-3-3σ Signaling,Docosahexaenoic Acid (DHA) Signaling,Erythropoietin Signaling Pathway,Granzyme B Signaling,Huntington's Disease Signaling,Induction of Apoptosis by HIV1,Intrinsic Pathway for Apoptosis,Lymphotoxin β Receptor Signaling,Molecular Mechanisms of Cancer,MYC Mediated Apoptosis Signaling,Neutrophil degranulation,NUR77 Signaling in T Lymphocytes,p53 Signaling,Retinoic acid Mediated Apoptosis Signaling,Role of PKR in Interferon Induction and Antiviral Response,Small Cell Lung Cancer Signaling,TNFR1 Signaling,TP53 Regulates Transcription of Cell Death Genes,Transcriptional Regulation by E2F6,Tumoricidal Function of Hepatic Natural Killer Cells,TWEAK Signaling,Type I Diabetes Mellitus Signaling	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	TargetScan Mouse,miRecords	Experimentally Observed,Moderate (predicted)	BMPR2	Adipogenesis pathway,BMP signaling pathway,Cachexia Signaling Pathway,Cardiac Hypertrophy Signaling (Enhanced),Cardiomyocyte Differentiation via BMP Receptors,Cellular Effects of Sildenafil (Viagra),CLEAR Signaling Pathway,CREB Signaling in Neurons,Epithelial Adherens Junction Signaling,Factors Promoting Cardiogenesis in Vertebrates,FAK Signaling,FAT10 Cancer Signaling Pathway,Hepatic Fibrosis Signaling Pathway,HEY1 Signaling Pathway,Human Embryonic Stem Cell Pluripotency,ID1 Signaling Pathway,Iron homeostasis signaling pathway,Molecular Mechanisms of Cancer,Mouse Embryonic Stem Cell Pluripotency,Myelination Signaling Pathway,Neuroinflammation Signaling Pathway,NF-κB Signaling,Osteoarthritis Pathway,PPARα/RXRα Activation,PTEN Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,Pulmonary Healing Signaling Pathway,RAR Activation,Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency,Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway,Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis,Role of Tissue Factor in Cancer,Senescence Pathway,Signaling by BMP,STAT3 Pathway,T Cell Exhaustion Signaling Pathway,TGF-β Signaling,Th1 and Th2 Activation Pathway,Th2 Pathway,Transcriptional Regulatory Network in Embryonic Stem Cells,WNT/β-catenin Signaling,Wound Healing Signaling Pathway	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	BTG2	Cell Cycle Regulation by BTG Family Proteins,TP53 Regulates Transcription of Cell Cycle Genes	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	TargetScan Human,miRecords	Experimentally Observed,Moderate (predicted)	C8orf44-SGK3/SGK3	C-type lectin receptors (CLRs),Ion channel transport	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	CDC25A	3-phosphoinositide Biosynthesis,3-phosphoinositide Degradation,ATM Signaling,Cell Cycle Checkpoints,Cell Cycle: G1/S Checkpoint Regulation,Cyclins and Cell Cycle Regulation,D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis,D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis,D-myo-inositol-5-phosphate Metabolism,Deubiquitination,Estrogen-mediated S-phase Entry,IL-7 Signaling Pathway,Mitotic G1 phase and G1/S transition,Mitotic G2-G2/M phases,Mitotic Roles of Polo-Like Kinase,Molecular Mechanisms of Cancer,Protein Kinase A Signaling,Ribonucleotide Reductase Signaling Pathway,Role of CHK Proteins in Cell Cycle Checkpoint Control,S Phase,Senescence Pathway,STAT3 Pathway,Superpathway of Inositol Phosphate Compounds	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	CDK6	Aryl Hydrocarbon Receptor Signaling,Breast Cancer Regulation by Stathmin1,Cell Cycle Control of Chromosomal Replication,Cell Cycle: G1/S Checkpoint Regulation,Chronic Myeloid Leukemia Signaling,Cyclins and Cell Cycle Regulation,DNA Methylation and Transcriptional Repression Signaling,Glioblastoma Multiforme Signaling,Glioma Signaling,Hereditary Breast Cancer Signaling,Mitotic G1 phase and G1/S transition,Molecular Mechanisms of Cancer,Non-Small Cell Lung Cancer Signaling,Oncogene Induced Senescence,Oxidative Stress Induced Senescence,Pyridoxal 5'-phosphate Salvage Pathway,Regulation of Cellular Mechanics by Calpain Protease,Regulation of RUNX1 Expression and Activity,Ribonucleotide Reductase Signaling Pathway,Salvage Pathways of Pyrimidine Ribonucleotides,Senescence Pathway,Senescence-Associated Secretory Phenotype (SASP),Small Cell Lung Cancer Signaling	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	CDKN1A	Activin Inhibin Signaling Pathway,AMPK Signaling,Antiproliferative Role of Somatostatin Receptor 2,Aryl Hydrocarbon Receptor Signaling,ATM Signaling,BAG2 Signaling Pathway,BEX2 Signaling Pathway,Bladder Cancer Signaling,Cell Cycle Checkpoints,Cell Cycle: G1/S Checkpoint Regulation,Cell Cycle: G2/M DNA Damage Checkpoint Regulation,CGAS-STING Signaling Pathway,Chronic Myeloid Leukemia Signaling,Cyclins and Cell Cycle Regulation,DNA damage-induced 14-3-3σ Signaling,DNA Damage/Telomere Stress Induced Senescence,Endocannabinoid Cancer Inhibition Pathway,Estrogen Receptor Signaling,Estrogen-mediated S-phase Entry,Ferroptosis Signaling Pathway,Folate Signaling Pathway,FOXO-mediated transcription of cell cycle genes,GADD45 Signaling,Glioblastoma Multiforme Signaling,Glioma Signaling,Glucocorticoid Receptor Signaling,HER-2 Signaling in Breast Cancer,Hereditary Breast Cancer Signaling,HEY1 Signaling Pathway,HGF Signaling,HIF1α Signaling,HOTAIR Regulatory Pathway,ID1 Signaling Pathway,IL-10 Signaling,Interleukin-4 and Interleukin-13 signaling,JAK/STAT Signaling,KEAP1-NFE2L2 pathway,Melanoma Signaling,Mitotic G1 phase and G1/S transition,Mitotic G2-G2/M phases,Molecular Mechanisms of Cancer,Neddylation,p53 Signaling,Pancreatic Adenocarcinoma Signaling,PI3K/AKT Signaling,PIP3 activates AKT signaling,Prostate Cancer Signaling,PTEN Signaling,RAR Activation,Ribonucleotide Reductase Signaling Pathway,ROBO SLIT Signaling Pathway,Role of BRCA1 in DNA Damage Response,Role of CHK Proteins in Cell Cycle Checkpoint Control,S Phase,S100 Family Signaling Pathway,Senescence Pathway,Senescence-Associated Secretory Phenotype (SASP),STAT3 Pathway,Telomerase Signaling,TP53 Regulates Transcription of Cell Cycle Genes,Transcriptional regulation by RUNX2,Transcriptional regulation by RUNX3,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Transcriptional regulation of granulopoiesis,VDR/RXR Activation	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	TargetScan Human,miRecords	Experimentally Observed,Moderate (predicted)	CFL2	ABRA Signaling Pathway,Actin Cytoskeleton Signaling,Axonal Guidance Signaling,B Cell Receptor Signaling,CCR3 Signaling in Eosinophils,CDC42 Signaling,Ephrin A Signaling,Ephrin B Signaling,Ephrin Receptor Signaling,Epithelial Adherens Junction Signaling,Estrogen Receptor Signaling,Germ Cell-Sertoli Cell Junction Signaling,ILK Signaling,Natural Killer Cell Signaling,PAK Signaling,Phagosome Formation,Pulmonary Healing Signaling Pathway,RAC Signaling,RHOA Signaling,RHOGDI Signaling,Role of Tissue Factor in Cancer,Semaphorin Neuronal Repulsive Signaling Pathway,Semaphorin Signaling in Neurons,Signaling by Rho Family GTPases,Sleep REM Signaling Pathway	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	TargetScan Human,miRecords	Experimentally Observed,Moderate (predicted)	FAM3C	Response to elevated platelet cytosolic Ca2+	
hsa-miR-21-5p	miR-21-5p (and other miRNAs w/seed AGCUUAU)	miRecords	Experimentally Observed	FAS	Allograft Rejection Signaling,Altered T Cell and B Cell Signaling in Rheumatoid Arthritis,Apelin Liver Signaling Pathway,Apoptosis Signaling,Aryl Hydrocarbon Receptor Signaling,Autoimmune Thyroid Disease Signaling,Caspase activation via Death Receptors in the presence of ligand,CCR5 Signaling in Macrophages,Cellular Effects of Sildenafil (Viagra),Chronic Myeloid Leukemia Signaling,Crosstalk between Dendritic Cells and Natural Killer Cells,Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells,Death Receptor Signaling,Docosahexaenoic Acid (DHA) Signaling,FasL/ CD95L signaling,Graft-versus-Host Disease Signaling,Hepatic Fibrosis / Hepatic Stellate Cell Activation,IL-4 Signaling,Induction of Apoptosis by HIV1,Molecular Mechanisms of Cancer,Multiple Sclerosis Signaling Pathway,MYC Mediated Apoptosis Signaling,Necroptosis Signaling Pathway,Neuroinflammation Signaling Pathway,p38 MAPK Signaling,p53 Signaling,PEDF Signaling,RIPK1-mediated regulated necrosis,Role of PKR in Interferon Induction and Antiviral Response,Sumoylation Pathway,Systemic Lupus Erythematosus in T Cell Signaling Pathway,TEC Kinase Signaling,TP53 Regulates Transcription of Cell Death Genes,Tumor Microenvironment Pathway,Tumoricidal Function of Hepatic Natural Killer Cells,Type I Diabetes Mellitus Signaling	
